Date,Stock,Action,Qty,Price,Total_Amount,Cash_In_Hand,TMS_Khata_Value,Profit_Loss,Gain_Loss_Pct,Portfolio_Value,Reason
"Feb 03, 2019",PCBL,SELL,88.0,318.0,27984.0,159934.0,419745.0,-1936.0,-6.47%,579679.0,Trailing Stop (7% drop) - exactly 7.56% drop
"Mar 17, 2019",PCBL,BUY,89.0,324.0,-28836.0,70646.0,508767.0,0.0,0.00%,579413.0,Trend Entry (Str: 0.03)
"May 23, 2019",PCBL,SELL,89.0,319.0,28391.0,28489.0,612453.0,-445.0,-1.54%,640942.0,Trailing Stop (7% drop) - exactly 16.27% drop
"Oct 22, 2019",PCBL,BUY,109.0,267.0,-29103.0,249372.0,337537.0,0.0,0.00%,586909.0,Trend Entry (Str: 0.01)
"Dec 30, 2019",PCBL,SELL,109.0,237.0,25833.0,109800.0,454693.0,-3270.0,-11.24%,564493.0,Trailing Stop (7% drop) - exactly 15.96% drop
"Jan 22, 2020",PCBL,BUY,112.0,271.0,-30352.0,172.0,623666.0,0.0,0.00%,623838.0,Trend Entry (Str: 0.02)
"Mar 04, 2020",PCBL,SELL,112.0,303.0,33936.0,439596.0,264315.0,3584.0,11.81%,703911.0,Trailing Stop (7% drop) - exactly 9.55% drop
"Jul 22, 2020",PCBL,BUY,122.0,281.0,-34282.0,98009.0,588482.0,0.0,0.00%,686491.0,Trend Entry (Str: 0.06)
"Aug 05, 2020",PCBL,SELL,122.0,261.0,31842.0,292227.0,362721.0,-2440.0,-7.12%,654948.0,Trailing Stop (7% drop) - exactly 8.42% drop
"Aug 12, 2020",PCBL,BUY,82.0,271.0,-22222.0,267.0,654055.0,0.0,0.00%,654322.0,Trend Entry (Str: 0.02)
"Dec 01, 2020",PCBL,SELL,82.0,394.0,32308.0,34567.0,870659.0,10086.0,45.39%,905226.0,Trailing Stop (7% drop) - exactly 7.08% drop
"Dec 13, 2020",PCBL,BUY,109.0,401.0,-43709.0,358154.0,520256.0,0.0,0.00%,878410.0,Trend Entry (Str: 0.08)
"Jan 04, 2021",PCBL,SELL,109.0,407.0,44363.0,452123.0,413816.0,654.0,1.50%,865939.0,Trailing Stop (7% drop) - exactly 13.03% drop
"Jan 10, 2021",PCBL,BUY,101.0,444.0,-44844.0,229964.0,671630.0,0.0,0.00%,901594.0,Trend Entry (Str: 0.09)
"Feb 28, 2021",PCBL,SELL,101.0,436.0,44036.0,447224.0,559765.0,-808.0,-1.80%,1006989.0,Trailing Stop (7% drop) - exactly 9.17% drop
"Jun 02, 2021",PCBL,BUY,143.0,450.0,-64350.0,2101.0,1285137.0,0.0,0.00%,1287238.0,Trend Entry (Str: 0.03)
"Sep 05, 2021",PCBL,SELL,143.0,485.0,69355.0,1366792.1,321790.6,5005.0,7.78%,1688582.7,Trailing Stop (7% drop) - exactly 8.32% drop
"Nov 02, 2022",PCBL,BUY,260.0,241.5,-62790.0,553834.89,702899.3,0.0,0.00%,1256734.19,Trend Entry (Str: 0.07)
"Dec 15, 2022",PCBL,SELL,260.0,224.5,58370.0,750820.69,419655.0,-4420.0,-7.04%,1170475.69,Trailing Stop (7% drop) - exactly 7.04% drop
"Jan 12, 2023",PCBL,BUY,275.0,230.0,-63250.0,203142.89,1063304.2,0.0,0.00%,1266447.09,Trend Entry (Str: 0.03)
"Feb 12, 2023",PCBL,SELL,275.0,213.0,58575.0,211341.69,977352.7,-4675.0,-7.39%,1188694.39,Trailing Stop (7% drop) - exactly 7.39% drop
"Apr 25, 2023",PCBL,BUY,289.0,200.0,-57800.0,635158.69,522036.6,0.0,0.00%,1157195.29,Trend Entry (Str: 0.01)
"Aug 01, 2023",PCBL,SELL,289.0,204.0,58956.0,854416.79,383078.3,1156.0,2.00%,1237495.09,Trailing Stop (7% drop) - exactly 7.69% drop
"Oct 04, 2023",PCBL,BUY,324.0,184.0,-59616.0,184968.29,1008476.9,0.0,0.00%,1193445.19,Trend Entry (Str: 0.01)
"Jan 07, 2024",PCBL,SELL,324.0,195.2,63244.8,583394.19,562593.5,3628.8,6.09%,1145987.69,Trailing Stop (7% drop) - exactly 7.53% drop
"Jan 21, 2024",PCBL,BUY,277.0,213.0,-59001.0,58531.19,1125140.5,0.0,0.00%,1183671.69,Trend Entry (Str: 0.06)
"Feb 21, 2024",PCBL,SELL,277.0,197.8,54790.6,551982.09,568382.4,-4210.4,-7.14%,1120364.49,Trailing Stop (7% drop) - exactly 7.14% drop
"May 12, 2024",PCBL,BUY,288.0,193.0,-55584.0,392803.99,721594.1,0.0,0.00%,1114398.09,Trend Entry (Str: 0.01)
"Jun 10, 2024",PCBL,SELL,288.0,197.8,56966.4,384605.79,747126.6,1382.4,2.49%,1131732.39,Trailing Stop (7% drop) - exactly 7.09% drop
"Aug 05, 2024",PCBL,BUY,234.0,294.5,-68913.0,85.29,1610374.3,0.0,0.00%,1610459.59,Trend Entry (Str: 0.24)
"Aug 27, 2024",PCBL,SELL,234.0,288.5,67509.0,335386.09,1304573.1,-1404.0,-2.04%,1639959.19,Trailing Stop (7% drop) - exactly 8.12% drop
"Oct 09, 2024",PCBL,BUY,268.0,294.1,-78818.8,1109545.99,468398.5,0.0,0.00%,1577944.49,Trend Entry (Str: 0.05)
"Nov 19, 2024",PCBL,SELL,268.0,275.0,73700.0,75305.89,1601141.9,-5118.8,-6.49%,1676447.79,Trailing Stop (7% drop) - exactly 7.72% drop
"Feb 20, 2025",PCBL,BUY,329.0,253.5,-83401.5,239960.19,1429421.7,0.0,0.00%,1669381.89,Trend Entry (Str: 0.03)
"Mar 11, 2025",PCBL,SELL,329.0,255.0,83895.0,645742.49,1022282.8,493.5,0.59%,1668025.29,Trailing Stop (7% drop) - exactly 7.94% drop
"May 27, 2025",PCBL,BUY,320.0,251.4,-80448.0,311831.33,1299235.92,0.0,0.00%,1611067.25,Trend Entry (Str: 0.03)
"Jun 12, 2025",PCBL,SELL,320.0,239.79,76732.8,302460.95,1264211.41,-3715.2,-4.62%,1566672.36,Trailing Stop (7% drop) - exactly 7.00% drop
"Jul 06, 2025",PCBL,BUY,304.0,256.96,-78115.84,498137.8,1065192.76,0.0,0.00%,1563330.56,Trend Entry (Str: 0.05)
"Aug 03, 2025",PCBL,SELL,304.0,261.43,79474.72,178305.98,1457677.49,1358.88,1.74%,1635983.47,Trailing Stop (7% drop) - exactly 8.37% drop
"Nov 13, 2025",PCBL,BUY,316.0,247.3,-78146.8,721274.14,842386.0,0.0,0.00%,1563660.14,Trend Entry (Str: 0.02)
"Jan 05, 2026",PCBL,SELL,316.0,238.5,75366.0,468420.44,1129005.2,-2780.8,-3.56%,1597425.64,Trailing Stop (7% drop) - exactly 9.42% drop
"Feb 25, 2016",PFL,SELL,48.0,290.0,13920.0,169871.0,455991.0,9552.0,218.68%,625862.0,Take Profit (100% up) - exactly 218.68% up
"Mar 14, 2016",PFL,BUY,97.0,332.0,-32204.0,52397.0,593789.0,0.0,0.00%,646186.0,Trend Entry (Str: 0.05)
"Apr 12, 2016",PFL,SELL,97.0,311.0,30167.0,291579.0,358189.0,-2037.0,-6.33%,649768.0,Trailing Stop (7% drop) - exactly 7.44% drop
"Apr 17, 2016",PFL,BUY,104.0,324.0,-33696.0,280023.0,396430.0,0.0,0.00%,676453.0,Trend Entry (Str: 0.02)
"May 03, 2016",PFL,SELL,104.0,305.0,31720.0,139849.0,561398.0,-1976.0,-5.86%,701247.0,Trailing Stop (7% drop) - exactly 7.58% drop
"Jun 20, 2016",PFL,BUY,117.0,307.0,-35919.0,93407.0,629991.0,0.0,0.00%,723398.0,Trend Entry (Str: 0.01)
"Aug 04, 2016",PFL,SELL,117.0,405.0,47385.0,401114.0,421826.0,11466.0,31.92%,822940.0,Trailing Stop (7% drop) - exactly 11.76% drop
"Aug 21, 2016",PFL,BUY,100.0,400.0,-40000.0,382159.0,422395.0,0.0,0.00%,804554.0,Trend Entry (Str: 0.01)
"Oct 05, 2016",PFL,SELL,100.0,342.0,34200.0,564619.0,192028.0,-5800.0,-14.50%,756647.0,Trailing Stop (7% drop) - exactly 16.59% drop
"Mar 15, 2017",PFL,BUY,163.0,224.0,-36512.0,311249.0,423005.0,0.0,0.00%,734254.0,Trend Entry (Str: 0.02)
"Apr 25, 2017",PFL,SELL,163.0,256.0,41728.0,47889.0,766815.0,5216.0,14.29%,814704.0,Trailing Stop (7% drop) - exactly 10.18% drop
"Jul 24, 2017",PFL,BUY,146.0,255.0,-37230.0,51297.0,696829.0,0.0,0.00%,748126.0,Trend Entry (Str: 0.01)
"Aug 28, 2017",PFL,SELL,146.0,244.0,35624.0,434108.0,303752.0,-1606.0,-4.31%,737860.0,Trailing Stop (7% drop) - exactly 7.22% drop
"Apr 17, 2018",PFL,BUY,199.0,160.0,-31840.0,215191.0,424656.0,0.0,0.00%,639847.0,Trend Entry (Str: 0.07)
"Apr 24, 2018",PFL,SELL,199.0,165.0,32835.0,33000.0,631925.0,995.0,3.12%,664925.0,Trailing Stop (7% drop) - exactly 7.82% drop
"Jul 19, 2018",PFL,BUY,222.0,138.0,-30636.0,481911.0,132890.0,0.0,0.00%,614801.0,Trend Entry (Str: 0.03)
"Oct 29, 2018",PFL,SELL,222.0,140.0,31080.0,230650.0,378883.0,444.0,1.45%,609533.0,Trailing Stop (7% drop) - exactly 12.50% drop
"Dec 23, 2018",PFL,BUY,218.0,138.0,-30084.0,289306.0,314298.0,0.0,0.00%,603604.0,Trend Entry (Str: 0.03)
"Feb 06, 2019",PFL,SELL,218.0,130.0,28340.0,216749.0,357115.0,-1744.0,-5.80%,573864.0,Trailing Stop (7% drop) - exactly 7.14% drop
"Mar 14, 2019",PFL,BUY,220.0,132.0,-29040.0,128318.0,452831.0,0.0,0.00%,581149.0,Trend Entry (Str: 0.02)
"Aug 13, 2019",PFL,SELL,220.0,133.0,29260.0,149485.0,458259.0,220.0,0.76%,607744.0,Trailing Stop (7% drop) - exactly 8.90% drop
"Oct 17, 2019",PFL,BUY,218.0,135.0,-29430.0,395690.0,192939.0,0.0,0.00%,588629.0,Trend Entry (Str: 0.01)
"Dec 22, 2019",PFL,SELL,218.0,133.0,28994.0,96253.0,476655.0,-436.0,-1.48%,572908.0,Trailing Stop (7% drop) - exactly 9.52% drop
"Jan 21, 2020",PFL,BUY,200.0,156.0,-31200.0,4282.0,622315.0,0.0,0.00%,626597.0,Trend Entry (Str: 0.11)
"Mar 04, 2020",PFL,SELL,200.0,160.0,32000.0,405660.0,298251.0,800.0,2.56%,703911.0,Trailing Stop (7% drop) - exactly 8.57% drop
"Jul 27, 2020",PFL,BUY,168.0,159.0,-26712.0,5.0,698275.0,0.0,0.00%,698280.0,Trend Entry (Str: 0.05)
"Aug 06, 2020",PFL,SELL,168.0,147.0,24696.0,414822.0,238644.0,-2016.0,-7.55%,653466.0,Trailing Stop (7% drop) - exactly 7.55% drop
"Aug 10, 2020",PFL,BUY,214.0,153.0,-32742.0,87861.0,568545.0,0.0,0.00%,656406.0,Trend Entry (Str: 0.02)
"Aug 19, 2020",PFL,SELL,214.0,144.0,30816.0,126730.0,511170.0,-1926.0,-5.88%,637900.0,Trailing Stop (7% drop) - exactly 7.69% drop
"Sep 22, 2020",PFL,BUY,230.0,157.0,-36110.0,17523.0,705555.0,0.0,0.00%,723078.0,Trend Entry (Str: 0.04)
"Oct 13, 2020",PFL,SELL,230.0,187.0,43010.0,125093.0,669204.0,6900.0,19.11%,794297.0,Trailing Stop (7% drop) - exactly 8.78% drop
"Oct 22, 2020",PFL,BUY,187.0,190.0,-35530.0,110.0,802188.0,0.0,0.00%,802298.0,Trend Entry (Str: 0.08)
"Dec 01, 2020",PFL,SELL,187.0,199.0,37213.0,71780.0,833446.0,1683.0,4.74%,905226.0,Trailing Stop (7% drop) - exactly 7.87% drop
"Jan 17, 2021",PFL,BUY,212.0,217.0,-46004.0,35987.0,887688.0,0.0,0.00%,923675.0,Trend Entry (Str: 0.16)
"Jan 27, 2021",PFL,SELL,212.0,277.0,58724.0,59026.0,936244.0,12720.0,27.65%,995270.0,Trailing Stop (7% drop) - exactly 7.05% drop
"Feb 01, 2021",PFL,BUY,175.0,276.0,-48300.0,465538.0,501588.0,0.0,0.00%,967126.0,Trend Entry (Str: 0.32)
"Feb 07, 2021",PFL,SELL,175.0,269.0,47075.0,362756.0,622929.0,-1225.0,-2.54%,985685.0,Trailing Stop (7% drop) - exactly 7.88% drop
"Feb 14, 2021",PFL,BUY,179.0,280.0,-50120.0,398.0,1005087.0,0.0,0.00%,1005485.0,Trend Entry (Str: 0.17)
"Feb 22, 2021",PFL,SELL,179.0,277.0,49583.0,165850.0,883045.0,-537.0,-1.07%,1048895.0,Trailing Stop (7% drop) - exactly 7.36% drop
"Apr 05, 2021",PFL,BUY,172.0,289.0,-49708.0,591452.0,407716.0,0.0,0.00%,999168.0,Trend Entry (Str: 0.08)
"Apr 25, 2021",PFL,SELL,172.0,295.0,50740.0,262342.0,731740.0,1032.0,2.08%,994082.0,Trailing Stop (7% drop) - exactly 7.52% drop
"May 31, 2021",PFL,BUY,157.0,390.0,-61230.0,8627.0,1219446.0,0.0,0.00%,1228073.0,Trend Entry (Str: 0.23)
"Jun 13, 2021",PFL,SELL,157.0,780.0,122460.0,336605.0,1230825.0,61230.0,100.00%,1567430.0,Take Profit (100% up) - exactly 100.00% up
"Jun 17, 2021",PFL,BUY,112.0,679.0,-76048.0,533036.0,990451.0,0.0,0.00%,1523487.0,Trend Entry (Str: 0.51)
"Jun 21, 2021",PFL,SELL,112.0,588.0,65856.0,696147.0,763804.0,-10192.0,-13.40%,1459951.0,Trailing Stop (7% drop) - exactly 13.40% drop
"Jul 01, 2021",PFL,BUY,116.0,627.0,-72732.0,755649.0,710016.0,0.0,0.00%,1465665.0,Trend Entry (Str: 0.14)
"Jul 05, 2021",PFL,SELL,116.0,579.0,67164.0,460070.0,975967.0,-5568.0,-7.66%,1436037.0,Trailing Stop (7% drop) - exactly 7.66% drop
"Aug 01, 2021",PFL,BUY,28.0,737.0,-20636.0,455.8,1632641.4,0.0,0.00%,1633097.2,Trend Entry (Str: 0.14)
"Aug 25, 2021",PFL,SELL,28.0,795.0,22260.0,575643.8,1164489.4,1624.0,7.87%,1740133.2,Trailing Stop (7% drop) - exactly 8.20% drop
"Aug 29, 2021",PFL,BUY,106.0,845.0,-89570.0,184553.3,1607311.9,0.0,0.00%,1791865.2,Trend Entry (Str: 0.10)
"Sep 02, 2021",PFL,SELL,106.0,769.0,81514.0,1297437.1,403399.3,-8056.0,-8.99%,1700836.4,Trailing Stop (7% drop) - exactly 8.99% drop
"Nov 02, 2021",PFL,BUY,122.0,650.0,-79300.0,629679.8,964963.6,0.0,0.00%,1594643.4,Trend Entry (Str: 0.09)
"Nov 11, 2021",PFL,SELL,122.0,614.5,74969.0,598363.8,936446.5,-4331.0,-5.46%,1534810.3,Trailing Stop (7% drop) - exactly 8.28% drop
"Nov 16, 2021",PFL,BUY,120.0,647.0,-77640.0,283955.8,1281730.7,0.0,0.00%,1565686.5,Trend Entry (Str: 0.09)
"Nov 23, 2021",PFL,SELL,120.0,589.0,70680.0,392667.8,1134663.4,-6960.0,-8.96%,1527331.2,Trailing Stop (7% drop) - exactly 8.96% drop
"Jan 12, 2022",PFL,BUY,35.0,560.0,-19600.0,173.8,1450559.4,0.0,0.00%,1450733.2,Trend Entry (Str: 0.17)
"Jan 24, 2022",PFL,SELL,35.0,544.0,19040.0,674057.1,775454.8,-560.0,-2.86%,1449511.9,Trailing Stop (7% drop) - exactly 9.24% drop
"Jan 30, 2022",PFL,BUY,115.0,620.0,-71300.0,963859.9,467383.0,0.0,0.00%,1431242.9,Trend Entry (Str: 0.21)
"Feb 08, 2022",PFL,SELL,115.0,576.0,66240.0,458983.8,918054.1,-5060.0,-7.10%,1377037.9,Trailing Stop (7% drop) - exactly 7.10% drop
"Jul 05, 2022",PFL,BUY,178.0,361.0,-64258.0,838599.3,451744.0,0.0,0.00%,1290343.3,Trend Entry (Str: 0.05)
"Jul 11, 2022",PFL,SELL,178.0,327.0,58206.0,423746.4,785834.92,-6052.0,-9.42%,1209581.32,Trailing Stop (7% drop) - exactly 11.62% drop
"Jul 17, 2022",PFL,BUY,170.0,355.5,-60435.0,229968.6,978794.6,0.0,0.00%,1208763.2,Trend Entry (Str: 0.04)
"Aug 07, 2022",PFL,SELL,170.0,425.0,72250.0,610581.99,714067.5,11815.0,19.55%,1324649.49,Trailing Stop (7% drop) - exactly 7.00% drop
"Nov 17, 2022",PFL,BUY,176.0,344.0,-60544.0,104034.39,1113150.1,0.0,0.00%,1217184.49,Trend Entry (Str: 0.04)
"Dec 05, 2022",PFL,SELL,176.0,337.9,59470.4,118357.79,1088120.8,-1073.6,-1.77%,1206478.59,Trailing Stop (7% drop) - exactly 8.18% drop
"Jan 02, 2023",PFL,BUY,156.0,388.0,-60528.0,386154.09,827280.0,0.0,0.00%,1213434.09,Trend Entry (Str: 0.13)
"Jan 12, 2023",PFL,SELL,156.0,386.0,60216.0,392921.19,873525.9,-312.0,-0.52%,1266447.09,Trailing Stop (7% drop) - exactly 9.18% drop
"Jan 19, 2023",PFL,BUY,154.0,408.0,-62832.0,72.89,1282285.5,0.0,0.00%,1282358.39,Trend Entry (Str: 0.14)
"Jan 30, 2023",PFL,SELL,154.0,395.0,60830.0,404593.09,819155.3,-2002.0,-3.19%,1223748.39,Trailing Stop (7% drop) - exactly 9.82% drop
"Feb 05, 2023",PFL,BUY,141.0,425.3,-59967.3,762156.39,443122.4,0.0,0.00%,1205278.79,Trend Entry (Str: 0.10)
"Feb 12, 2023",PFL,SELL,141.0,408.0,57528.0,268869.69,919824.7,-2439.3,-4.07%,1188694.39,Trailing Stop (7% drop) - exactly 7.25% drop
"May 23, 2023",PFL,BUY,146.0,397.8,-58078.8,519701.89,647178.9,0.0,0.00%,1166880.79,Trend Entry (Str: 0.12)
"May 30, 2023",PFL,SELL,146.0,355.0,51830.0,340183.69,798087.7,-6248.8,-10.76%,1138271.39,Trailing Stop (7% drop) - exactly 10.76% drop
"Jul 09, 2023",PFL,BUY,155.0,396.0,-61380.0,398551.69,834911.8,0.0,0.00%,1233463.49,Trend Entry (Str: 0.04)
"Jul 27, 2023",PFL,SELL,155.0,386.0,59830.0,390945.39,853346.0,-1550.0,-2.53%,1244291.39,Trailing Stop (7% drop) - exactly 8.10% drop
"Oct 02, 2023",PFL,BUY,166.0,358.1,-59444.6,306262.29,888703.5,0.0,0.00%,1194965.79,Trend Entry (Str: 0.01)
"Nov 05, 2023",PFL,SELL,166.0,330.0,54780.0,859399.69,289237.8,-4664.6,-7.85%,1148637.49,Trailing Stop (7% drop) - exactly 7.85% drop
"Dec 12, 2023",PFL,BUY,161.0,359.5,-57879.5,276887.09,881721.4,0.0,0.00%,1158608.49,Trend Entry (Str: 0.07)
"Jan 02, 2024",PFL,SELL,161.0,345.0,55545.0,581532.69,569245.0,-2334.5,-4.03%,1150777.69,Trailing Stop (7% drop) - exactly 7.53% drop
"Jan 07, 2024",PFL,BUY,159.0,360.0,-57240.0,579094.59,566893.1,0.0,0.00%,1145987.69,Trend Entry (Str: 0.03)
"Jan 31, 2024",PFL,SELL,159.0,361.0,57399.0,558437.69,577911.2,159.0,0.28%,1136348.89,Trailing Stop (7% drop) - exactly 7.44% drop
"Feb 05, 2024",PFL,BUY,152.0,370.0,-56240.0,672123.69,459768.0,0.0,0.00%,1131891.69,Trend Entry (Str: 0.01)
"Feb 29, 2024",PFL,SELL,152.0,354.0,53808.0,827959.49,274155.4,-2432.0,-4.32%,1102114.89,Trailing Stop (7% drop) - exactly 9.28% drop
"Mar 17, 2024",PFL,BUY,142.0,389.0,-55238.0,607013.09,499891.5,0.0,0.00%,1106904.59,Trend Entry (Str: 0.05)
"Apr 16, 2024",PFL,SELL,142.0,489.6,69523.2,336785.79,751340.4,14285.2,25.86%,1088126.19,Trailing Stop (7% drop) - exactly 10.33% drop
"Apr 21, 2024",PFL,BUY,104.0,518.0,-53872.0,488280.79,597398.3,0.0,0.00%,1085679.09,Trend Entry (Str: 0.24)
"Apr 30, 2024",PFL,SELL,104.0,679.0,70616.0,451029.19,687679.0,16744.0,31.08%,1138708.19,Trailing Stop (7% drop) - exactly 7.18% drop
"May 05, 2024",PFL,BUY,75.0,736.0,-55200.0,504209.49,601108.9,0.0,0.00%,1105318.39,Trend Entry (Str: 0.49)
"May 09, 2024",PFL,SELL,75.0,665.0,49875.0,614336.49,497629.0,-5325.0,-9.65%,1111965.49,Trailing Stop (7% drop) - exactly 9.65% drop
"May 19, 2024",PFL,BUY,84.0,675.0,-56700.0,109115.49,1031940.5,0.0,0.00%,1141055.99,Trend Entry (Str: 0.16)
"May 26, 2024",PFL,SELL,84.0,655.0,55020.0,111217.09,1063707.2,-1680.0,-2.96%,1174924.29,Trailing Stop (7% drop) - exactly 7.88% drop
"May 30, 2024",PFL,BUY,83.0,691.2,-57369.6,111862.29,1040172.4,0.0,0.00%,1152034.69,Trend Entry (Str: 0.07)
"Jun 06, 2024",PFL,SELL,83.0,613.7,50937.1,160429.39,979314.5,-6432.5,-11.21%,1139743.89,Trailing Stop (7% drop) - exactly 11.21% drop
"Aug 07, 2024",PFL,BUY,117.0,649.0,-75933.0,764788.69,755972.5,0.0,0.00%,1520761.19,Trend Entry (Str: 0.04)
"Aug 18, 2024",PFL,SELL,117.0,665.2,77828.4,77893.29,1613624.9,1895.4,2.50%,1691518.19,Trailing Stop (7% drop) - exactly 7.61% drop
"Oct 16, 2024",PFL,BUY,124.0,645.0,-79980.0,475575.89,1124494.8,0.0,0.00%,1600070.69,Trend Entry (Str: 0.05)
"Nov 28, 2024",PFL,SELL,124.0,712.0,88288.0,662781.09,1033985.1,8308.0,10.39%,1696766.19,Trailing Stop (7% drop) - exactly 7.89% drop
"Feb 23, 2025",PFL,BUY,179.0,464.0,-83056.0,152837.59,1516599.7,0.0,0.00%,1669437.29,Trend Entry (Str: 0.06)
"Mar 10, 2025",PFL,SELL,179.0,459.0,82161.0,400979.19,1275797.3,-895.0,-1.08%,1676776.49,Trailing Stop (7% drop) - exactly 7.83% drop
"May 20, 2025",PFL,BUY,191.0,420.32,-80281.12,1035379.15,573243.39,0.0,0.00%,1608622.54,Trend Entry (Str: 0.02)
"Aug 05, 2025",PFL,SELL,191.0,418.03,79843.73,570240.85,1058060.57,-437.39,-0.54%,1628301.42,Trailing Stop (7% drop) - exactly 7.96% drop
"Nov 09, 2025",PFL,BUY,202.0,390.0,-78780.0,799420.94,779253.7,0.0,0.00%,1578674.64,Trend Entry (Str: 0.01)
"Dec 23, 2025",PFL,SELL,202.0,355.2,71750.4,563770.94,1014805.6,-7029.6,-8.92%,1578576.54,Trailing Stop (7% drop) - exactly 9.16% drop
"Apr 04, 2016",PROFL,SELL,42.0,160.0,6720.0,267088.0,387019.0,2142.0,46.79%,654107.0,Trailing Stop (7% drop) - exactly 14.44% drop
"Apr 19, 2016",PROFL,BUY,220.0,155.0,-34100.0,245923.0,438296.0,0.0,0.00%,684219.0,Trend Entry (Str: 0.05)
"Jul 19, 2016",PROFL,SELL,220.0,218.0,47960.0,47984.0,769893.0,13860.0,40.65%,817877.0,Trailing Stop (7% drop) - exactly 7.23% drop
"Jul 25, 2016",PROFL,BUY,163.0,258.0,-42054.0,61886.0,783633.0,0.0,0.00%,845519.0,Trend Entry (Str: 0.22)
"Aug 02, 2016",PROFL,SELL,163.0,273.0,44499.0,188719.0,663715.0,2445.0,5.81%,852434.0,Trailing Stop (7% drop) - exactly 12.22% drop
"Aug 17, 2016",PROFL,BUY,157.0,257.0,-40349.0,422159.0,388162.0,0.0,0.00%,810321.0,Trend Entry (Str: 0.03)
"Sep 28, 2016",PROFL,SELL,157.0,246.0,38622.0,597642.0,144685.0,-1727.0,-4.28%,742327.0,Trailing Stop (7% drop) - exactly 8.89% drop
"Mar 30, 2017",PROFL,BUY,146.0,180.0,-26280.0,75.0,805449.0,0.0,0.00%,805524.0,Trend Entry (Str: 0.10)
"Apr 11, 2017",PROFL,SELL,146.0,170.0,24820.0,105692.0,752167.0,-1460.0,-5.56%,857859.0,Trailing Stop (7% drop) - exactly 7.10% drop
"Apr 16, 2017",PROFL,BUY,225.0,184.0,-41400.0,46533.0,783538.0,0.0,0.00%,830071.0,Trend Entry (Str: 0.10)
"May 04, 2017",PROFL,SELL,225.0,214.0,48150.0,206122.0,585967.0,6750.0,16.30%,792089.0,Trailing Stop (7% drop) - exactly 8.15% drop
"May 09, 2017",PROFL,BUY,183.0,213.0,-38979.0,314041.0,466046.0,0.0,0.00%,780087.0,Trend Entry (Str: 0.13)
"May 24, 2017",PROFL,SELL,183.0,247.0,45201.0,623753.0,138711.0,6222.0,15.96%,762464.0,Trailing Stop (7% drop) - exactly 7.49% drop
"Jun 06, 2017",PROFL,BUY,150.0,251.0,-37650.0,658918.0,98231.0,0.0,0.00%,757149.0,Trend Entry (Str: 0.12)
"Jun 11, 2017",PROFL,SELL,150.0,232.0,34800.0,693718.0,61526.0,-2850.0,-7.57%,755244.0,Trailing Stop (7% drop) - exactly 7.57% drop
"Aug 09, 2017",PROFL,BUY,149.0,236.0,-35164.0,97.0,760444.0,0.0,0.00%,760541.0,Trend Entry (Str: 0.08)
"Aug 15, 2017",PROFL,SELL,149.0,240.0,35760.0,106552.0,645017.0,596.0,1.69%,751569.0,Trailing Stop (7% drop) - exactly 7.34% drop
"Aug 20, 2017",PROFL,BUY,154.0,240.0,-36960.0,216533.0,526876.0,0.0,0.00%,743409.0,Trend Entry (Str: 0.08)
"Aug 27, 2017",PROFL,SELL,154.0,225.0,34650.0,328240.0,413973.0,-2310.0,-6.25%,742213.0,Trailing Stop (7% drop) - exactly 7.79% drop
"Oct 15, 2017",PROFL,BUY,157.0,228.0,-35796.0,598815.0,118959.0,0.0,0.00%,717774.0,Trend Entry (Str: 0.02)
"Nov 09, 2017",PROFL,SELL,157.0,224.0,35168.0,535994.0,150105.0,-628.0,-1.75%,686099.0,Trailing Stop (7% drop) - exactly 8.20% drop
"Apr 29, 2018",PROFL,BUY,189.0,169.0,-31941.0,285308.0,355111.0,0.0,0.00%,640419.0,Trend Entry (Str: 0.03)
"May 28, 2018",PROFL,SELL,189.0,161.0,30429.0,461422.0,168018.0,-1512.0,-4.73%,629440.0,Trailing Stop (7% drop) - exactly 7.47% drop
"Jun 06, 2018",PROFL,BUY,183.0,170.0,-31110.0,489912.0,133290.0,0.0,0.00%,623202.0,Trend Entry (Str: 0.02)
"Jun 10, 2018",PROFL,SELL,183.0,152.0,27816.0,576014.0,41020.0,-3294.0,-10.59%,617034.0,Trailing Stop (7% drop) - exactly 10.59% drop
"Nov 27, 2018",PROFL,BUY,275.0,109.0,-29975.0,352598.0,248274.0,0.0,0.00%,600872.0,Trend Entry (Str: 0.07)
"May 09, 2019",PROFL,SELL,275.0,108.0,29700.0,58617.0,576320.0,-275.0,-0.92%,634937.0,Trailing Stop (7% drop) - exactly 13.60% drop
"Jul 01, 2019",PROFL,BUY,280.0,110.0,-30800.0,258236.0,359911.0,0.0,0.00%,618147.0,Trend Entry (Str: 0.02)
"Jul 28, 2019",PROFL,SELL,280.0,106.0,29680.0,30017.0,587079.0,-1120.0,-3.64%,617096.0,Trailing Stop (7% drop) - exactly 7.02% drop
"Dec 24, 2019",PROFL,BUY,280.0,103.0,-28840.0,56877.0,521003.0,0.0,0.00%,577880.0,Trend Entry (Str: 0.07)
"Dec 31, 2019",PROFL,SELL,280.0,95.0,26600.0,219326.0,339555.0,-2240.0,-7.77%,558881.0,Trailing Stop (7% drop) - exactly 9.52% drop
"Jan 09, 2020",PROFL,BUY,277.0,102.0,-28254.0,106201.0,460318.0,0.0,0.00%,566519.0,Trend Entry (Str: 0.05)
